"eta_true","rep","centered","eta_hat","abs_bias"
0.4,172,TRUE,-0.0523912122277917,0.452391212227792
0.4,173,FALSE,1.07566210661893,0.675662106618928
0.4,173,TRUE,2.1532818934316,1.7532818934316
0.4,174,FALSE,0.531764778264446,0.131764778264446
0.4,174,TRUE,0.510574821245264,0.110574821245264
0.4,175,FALSE,0.440000101072956,0.0400001010729559
0.4,175,TRUE,0.165871891827281,0.234128108172719
0.4,176,FALSE,0.646791160687772,0.246791160687772
0.4,176,TRUE,0.260154508393886,0.139845491606114
0.4,177,FALSE,1.36864346720275,0.968643467202754
0.4,177,TRUE,0.311984942125834,0.0880150578741655
0.4,178,FALSE,0.520404186114877,0.120404186114877
0.4,178,TRUE,0.861453240790716,0.461453240790716
0.4,179,FALSE,1.08233263498379,0.682332634983786
0.4,179,TRUE,1.51126806491306,1.11126806491306
0.4,180,FALSE,0.192808412178177,0.207191587821823
0.4,180,TRUE,0.252218244516255,0.147781755483745
0.4,181,FALSE,-0.156347949058622,0.556347949058622
0.4,181,TRUE,-1.45192057474523,1.85192057474523
0.4,182,FALSE,0.822642777501346,0.422642777501346
0.4,182,TRUE,0.461528850376486,0.0615288503764861
0.4,183,FALSE,0.306923578972698,0.0930764210273019
0.4,183,TRUE,-0.608101100084542,1.00810110008454
0.4,184,FALSE,0.266214882605642,0.133785117394358
0.4,184,TRUE,2.18268346463304,1.78268346463304
0.4,185,FALSE,0.388615361206378,0.0113846387936217
0.4,185,TRUE,0.383450208744124,0.0165497912558756
0.4,186,FALSE,0.532187932214863,0.132187932214863
0.4,186,TRUE,-0.0802358309117057,0.480235830911706
0.4,187,FALSE,0.74312005908832,0.34312005908832
0.4,187,TRUE,1.82427953319339,1.42427953319339
0.4,188,FALSE,0.159950241684377,0.240049758315623
0.4,188,TRUE,0.763208939012599,0.363208939012599
0.4,189,FALSE,0.69662546111946,0.29662546111946
0.4,189,TRUE,0.67307106872265,0.273071068722651
0.4,190,FALSE,0.17021797264836,0.22978202735164
0.4,190,TRUE,0.109468689678053,0.290531310321947
0.4,191,FALSE,0.275164909523646,0.124835090476354
0.4,191,TRUE,-0.874900256925859,1.27490025692586
0.4,192,FALSE,0.641271435085055,0.241271435085055
0.4,192,TRUE,0.248194606710339,0.151805393289661
0.4,193,FALSE,-0.00727960729106183,0.407279607291062
0.4,193,TRUE,0.845853603801328,0.445853603801328
0.4,194,FALSE,0.374978672277527,0.0250213277224733
0.4,194,TRUE,-0.375494323404536,0.775494323404536
0.4,195,FALSE,0.49498137425927,0.0949813742592697
0.4,195,TRUE,1.1880577754339,0.788057775433898
0.4,196,FALSE,0.799730040256145,0.399730040256145
0.4,196,TRUE,0.745251664653706,0.345251664653706
0.4,197,FALSE,0.504964849478488,0.104964849478488
0.4,197,TRUE,0.608788635575729,0.208788635575729
0.4,198,FALSE,0.388034581829665,0.0119654181703348
0.4,198,TRUE,0.865320489700035,0.465320489700035
0.4,199,FALSE,0.0668093191940813,0.333190680805919
0.4,199,TRUE,0.337880114928343,0.0621198850716567
0.4,200,FALSE,0.792563424020535,0.392563424020535
0.4,200,TRUE,-0.746702920648281,1.14670292064828
1.6,1,FALSE,1.93568191265671,0.335681912656706
1.6,1,TRUE,1.83236561577529,0.232365615775288
1.6,2,FALSE,1.28997335676771,0.310026643232288
1.6,2,TRUE,1.92386016258945,0.323860162589452
1.6,3,FALSE,1.59400284766778,0.00599715233221665
1.6,3,TRUE,1.59490106653093,0.00509893346907231
1.6,4,FALSE,2.16214772674386,0.562147726743861
1.6,4,TRUE,1.91248181666317,0.312481816663172
1.6,5,FALSE,1.41376615927515,0.186233840724851
1.6,5,TRUE,1.65656962896977,0.0565696289697748
1.6,6,FALSE,1.75158260807313,0.151582608073129
1.6,6,TRUE,1.51377931159484,0.0862206884051582
1.6,7,FALSE,1.74027899959102,0.140278999591016
1.6,7,TRUE,1.43419697409943,0.165803025900573
1.6,8,FALSE,2.0356161042024,0.435616104202396
1.6,8,TRUE,1.30964716470906,0.290352835290945
1.6,9,FALSE,1.45146826674442,0.148531733255578
