"eta_true","rep","covariate","eta_hat","eta_abs_bias","beta1_hat","beta2_hat","beta3_hat","beta4_hat","beta5_hat"
0.4,46,"avg",0.562204712205991,0.162204712205991,1.58546251250669,2.45871186454826,3.43938304374982,-4.47322108866271,-5.95957353257544
0.4,46,"sum",0.136803790873475,0.263196209126525,1.58779004028717,2.45279958426715,3.43899271138647,-4.47077597427551,-5.95039791298754
0.4,47,"avg",0.30280531325907,0.0971946867409305,0.975623429023849,1.90603365510786,3.15791265384521,-4.13540687054904,-5.10670319603428
0.4,47,"sum",0.0876107619397458,0.312389238060254,0.976846481714815,1.9082146071031,3.15869246625306,-4.13895677587,-5.11135009691232
0.4,48,"avg",0.226121725599468,0.173878274400532,1.21110615460398,2.19422613649357,2.93259633548496,-4.09790980953564,-5.48840300743806
0.4,48,"sum",0.0417668009776883,0.358233199022312,1.20703846303135,2.18702807936239,2.92636692771607,-4.09228014204024,-5.47921756062342
0.4,49,"avg",0.923247056339351,0.523247056339351,1.21126041992707,2.49888796658666,3.32228231093237,-4.11196185367756,-5.26324424676512
0.4,49,"sum",0.234804329287224,0.165195670712776,1.21132493195187,2.4961946114582,3.32446211385261,-4.11054494868704,-5.27118034655715
0.4,50,"avg",0.44530000252723,0.0453000025272295,1.10838207232247,2.15075124124788,3.05900514373011,-4.270711811857,-5.49019373964192
0.4,50,"sum",0.116287174282348,0.283712825717652,1.10729656392607,2.15188515462513,3.06252882600822,-4.27201483729956,-5.49592137724816
0.4,51,"avg",0.59736838530545,0.19736838530545,1.17934834586305,2.22783141407522,3.26937668484175,-4.19401943765756,-5.26455764092354
0.4,51,"sum",0.15353781756699,0.24646218243301,1.17925060186298,2.22884820313367,3.26823974385255,-4.19279994818494,-5.2676016287728
0.4,52,"avg",0.664808419817325,0.264808419817325,1.02419223190124,2.32560965113575,3.62663114832449,-4.72657620511869,-6.09714516611943
0.4,52,"sum",0.163124690295164,0.236875309704836,1.02293725527905,2.31683529096373,3.61716604614343,-4.71908108621008,-6.08385779441544
0.4,53,"avg",-0.26143822464205,0.66143822464205,0.733842907928088,2.27835457289465,3.13866468310819,-4.39735466152788,-5.61322010468457
0.4,53,"sum",-0.0712477989935036,0.471247798993504,0.731828272860568,2.27705577557068,3.14060564592771,-4.39796174533695,-5.61617992524325
0.4,54,"avg",0.552990069260491,0.152990069260491,1.16944503364684,2.00285940780749,3.25040700895626,-4.55850163358369,-5.51821743788596
0.4,54,"sum",0.148984172114002,0.251015827885998,1.17083819025855,2.00310380196116,3.25497901431866,-4.56592909444562,-5.5284923134389
0.4,55,"avg",0.188725526647472,0.211274473352528,1.25379891482484,2.09066815838437,3.13716256446171,-4.70101495741434,-5.62704627283362
0.4,55,"sum",0.0501209782069546,0.349879021793045,1.25479219671894,2.09077726261353,3.13753074299366,-4.70052393441432,-5.62675381518009
0.4,56,"avg",0.510844236794559,0.110844236794559,1.73515422576384,2.10078357974213,3.61097143782074,-4.7439865492109,-5.76403110367172
0.4,56,"sum",0.132653972828722,0.267346027171278,1.73189961748932,2.10026056696508,3.61282729888313,-4.74466476273007,-5.76497436733487
0.4,57,"avg",-0.136389988264654,0.536389988264654,1.4281917141877,2.68422689078367,3.48884377786334,-4.59968003793878,-6.00595811047622
0.4,57,"sum",-0.0509822907534234,0.450982290753423,1.43050151617165,2.68738586647107,3.48887111101595,-4.60355583793569,-6.01250888123467
0.4,58,"avg",0.706771772041273,0.306771772041273,1.0683746744792,2.20084875539152,3.00750163898425,-4.22367367758217,-5.10039533065395
0.4,58,"sum",0.180757577773583,0.219242422226417,1.06925884945057,2.19994012335118,3.00923674391886,-4.22407911320119,-5.10241039753178
0.4,59,"avg",0.246191248963605,0.153808751036395,1.09370622613825,1.8292227354336,2.99876718867883,-4.01408416549823,-5.02935866646975
0.4,59,"sum",0.0573411445921719,0.342658855407828,1.09188650519229,1.82690932103662,2.9960392852684,-4.01021942321774,-5.02495463369263
0.4,60,"avg",0.118861011324063,0.281138988675937,0.98036886861722,1.74807605944058,2.61757595573968,-3.80035611596261,-4.44862372300131
0.4,60,"sum",0.0204243177001197,0.37957568229988,0.978622425310518,1.74771803231076,2.61689464814639,-3.79637933459484,-4.4440619758127
0.4,61,"avg",0.382827773544451,0.0171722264555489,0.83389232842949,2.76411208392491,3.62942814918838,-4.49069501733872,-5.82354362240747
0.4,61,"sum",0.0925602240564785,0.307439775943522,0.833279778181915,2.76262961771908,3.62605625502315,-4.48736268381537,-5.81897175731668
0.4,62,"avg",0.119312573218162,0.280687426781839,0.89263196983362,2.17022925720151,2.99922154227987,-4.03106762114222,-5.28521962593866
0.4,62,"sum",0.0196749390945504,0.38032506090545,0.890853319874283,2.17163049531799,3.00268605498574,-4.03612937819427,-5.28726194326169
0.4,63,"avg",-0.0484626841962015,0.448462684196201,1.0201985459057,1.7539683923698,2.7875007528394,-3.95475815421298,-4.70796535089657
0.4,63,"sum",-0.0165057557909052,0.416505755790905,1.0197983609788,1.75409880471447,2.78805769519521,-3.95377680535355,-4.70768377687813
0.4,64,"avg",0.386187702490257,0.0138122975097427,0.994099527407555,2.20267310880237,3.03719694935571,-4.01830849231547,-5.10102374476798
0.4,64,"sum",0.100436605244557,0.299563394755443,0.991493483238422,2.20075593835971,3.03680446225476,-4.0183133065662,-5.10227197323434
