"eta_true","xsd","lp_sd","rep","disease_rate","frac_extreme","eta_hat","eta_se","eta_signed","eta_abs","beta_infl"
0.4,0.25,1.85404962177392,48,0.528888888888889,0.00666666666666667,0.364477348605303,0.150466360737777,-0.0355226513946966,0.0355226513946966,1.00224562744823
0.4,0.25,1.85404962177392,49,0.552222222222222,0.01,0.474877996651468,0.148290705351899,0.074877996651468,0.074877996651468,1.21744767478401
0.4,0.25,1.85404962177392,50,0.544444444444444,0.00666666666666667,0.60269607609463,0.149181982547697,0.202696076094629,0.202696076094629,0.939912655354351
0.4,0.1,0.741619848709566,1,0.554444444444444,0,0.383322494005093,0.118425582687816,-0.0166775059949065,0.0166775059949065,0.861280452891073
0.4,0.1,0.741619848709566,2,0.561111111111111,0,0.432289473362915,0.121063623443894,0.0322894733629146,0.0322894733629146,1.11716264773443
0.4,0.1,0.741619848709566,3,0.547777777777778,0,0.509477123212343,0.124449604916622,0.109477123212343,0.109477123212343,1.25211292796696
0.4,0.1,0.741619848709566,4,0.536666666666667,0,0.412057278137583,0.119820590156343,0.0120572781375827,0.0120572781375827,0.875027005623349
0.4,0.1,0.741619848709566,5,0.552222222222222,0,0.356419155518066,0.120892962696714,-0.0435808444819342,0.0435808444819342,1.22286184350173
0.4,0.1,0.741619848709566,6,0.54,0,0.304854835611097,0.122251518241014,-0.095145164388903,0.095145164388903,1.06515874677771
0.4,0.1,0.741619848709566,7,0.546666666666667,0,0.194825529928242,0.118888084689066,-0.205174470071758,0.205174470071758,0.964949839840433
0.4,0.1,0.741619848709566,8,0.57,0,0.615797601389371,0.119812437264769,0.215797601389371,0.215797601389371,1.18258488197335
0.4,0.1,0.741619848709566,9,0.543333333333333,0,0.414383733740914,0.126911817970048,0.0143837337409135,0.0143837337409135,1.36462225903687
0.4,0.1,0.741619848709566,10,0.565555555555556,0,0.556596505934878,0.117254943499655,0.156596505934878,0.156596505934878,0.738992974300664
0.4,0.1,0.741619848709566,11,0.524444444444444,0,0.236695341300145,0.125602192382337,-0.163304658699855,0.163304658699855,0.921090205143385
0.4,0.1,0.741619848709566,12,0.547777777777778,0,0.45856830135609,0.119244000166341,0.0585683013560902,0.0585683013560902,0.828615196480103
0.4,0.1,0.741619848709566,13,0.536666666666667,0,0.149338233955159,0.119805707515783,-0.250661766044841,0.250661766044841,0.577292020747469
0.4,0.1,0.741619848709566,14,0.588888888888889,0,0.65324957688373,0.116693652767805,0.25324957688373,0.25324957688373,0.995567908547551
0.4,0.1,0.741619848709566,15,0.536666666666667,0,0.27695627255976,0.123196369978649,-0.12304372744024,0.12304372744024,0.91192559826704
0.4,0.1,0.741619848709566,16,0.54,0,0.359229511803734,0.125389415687016,-0.0407704881962658,0.0407704881962658,0.95551444123885
0.4,0.1,0.741619848709566,17,0.551111111111111,0,0.575177224299572,0.121901360341195,0.175177224299572,0.175177224299572,1.25413533159367
0.4,0.1,0.741619848709566,18,0.557777777777778,0,0.530383996919556,0.120129543224865,0.130383996919556,0.130383996919556,1.17791962800319
0.4,0.1,0.741619848709566,19,0.581111111111111,0,0.615661049028883,0.115913465020035,0.215661049028883,0.215661049028883,0.853896997746251
0.4,0.1,0.741619848709566,20,0.553333333333333,0,0.388828452946183,0.118892841365203,-0.0111715470538169,0.0111715470538169,0.89893775668244
0.4,0.1,0.741619848709566,21,0.553333333333333,0,0.378184088202335,0.117597364058481,-0.021815911797665,0.021815911797665,0.658106497708366
0.4,0.1,0.741619848709566,22,0.565555555555556,0,0.48641052208143,0.120269473216523,0.0864105220814305,0.0864105220814305,1.22549143714712
0.4,0.1,0.741619848709566,23,0.548888888888889,0,0.348587105737015,0.120215087740393,-0.051412894262985,0.051412894262985,0.904250333405296
0.4,0.1,0.741619848709566,24,0.537777777777778,0,0.404171468573591,0.122753144401369,0.00417146857359069,0.00417146857359069,1.10890373964118
0.4,0.1,0.741619848709566,25,0.563333333333333,0,0.47049918400244,0.119759383471717,0.0704991840024402,0.0704991840024402,1.09367590761249
0.4,0.1,0.741619848709566,26,0.563333333333333,0,0.500876269545195,0.118879964285979,0.100876269545195,0.100876269545195,1.27930682870047
0.4,0.1,0.741619848709566,27,0.571111111111111,0,0.609258322805553,0.120425658501095,0.209258322805553,0.209258322805553,1.03211578833555
0.4,0.1,0.741619848709566,28,0.574444444444444,0,0.576320726466338,0.119814724636623,0.176320726466338,0.176320726466338,1.29077190379363
0.4,0.1,0.741619848709566,29,0.525555555555556,0,0.239013058406113,0.122014033564973,-0.160986941593887,0.160986941593887,0.886853850786365
0.4,0.1,0.741619848709566,30,0.545555555555556,0,0.512962041121814,0.125507421786608,0.112962041121814,0.112962041121814,1.17885853834825
0.4,0.1,0.741619848709566,31,0.561111111111111,0,0.528557177138947,0.118832078088245,0.128557177138947,0.128557177138947,0.914281102914273
0.4,0.1,0.741619848709566,32,0.555555555555556,0,0.615035480123508,0.122072027509328,0.215035480123508,0.215035480123508,1.02462681570169
0.4,0.1,0.741619848709566,33,0.554444444444444,0,0.45809348733579,0.122014453389156,0.0580934873357901,0.0580934873357901,0.997157955078435
0.4,0.1,0.741619848709566,34,0.532222222222222,0,0.334358197259186,0.12277657212288,-0.0656418027408142,0.0656418027408142,1.00489798745324
0.4,0.1,0.741619848709566,35,0.553333333333333,0,0.419715847369648,0.121670428541406,0.0197158473696482,0.0197158473696482,0.801508253663374
0.4,0.1,0.741619848709566,36,0.563333333333333,0,0.466127708687798,0.117727971921536,0.0661277086877976,0.0661277086877976,1.09740449924955
0.4,0.1,0.741619848709566,37,0.565555555555556,0,0.575953347738475,0.122677391709442,0.175953347738475,0.175953347738475,1.22597273597733
0.4,0.1,0.741619848709566,38,0.528888888888889,0,0.326473098242684,0.123228625359686,-0.0735269017573165,0.0735269017573165,0.698892496852795
0.4,0.1,0.741619848709566,39,0.531111111111111,0,0.276939849622574,0.123943366720841,-0.123060150377426,0.123060150377426,1.29084218969123
