"param","truth","mean","sd","q025","q975","bias","abs_bias","covered","method","xsd","eta_setting","rep"
"beta2",2,1.89938799,0.236047208880936,1.43846875,2.367289,-0.10061201,0.10061201,TRUE,"Naive (ADVI)",1,0.4,5
"beta3",3,3.00857026,0.285048115656237,2.44230625,3.53330825,0.00857025999999994,0.00857025999999994,TRUE,"Naive (ADVI)",1,0.4,5
"beta4",-4,-3.8944277,0.354325815096153,-4.571407,-3.2428555,0.1055723,0.1055723,TRUE,"Naive (ADVI)",1,0.4,5
"beta5",-5,-5.14710621,0.436539324686486,-5.975687,-4.30029525,-0.14710621,0.14710621,TRUE,"Naive (ADVI)",1,0.4,5
"beta6",0,-0.191648934443,0.19460875172655,-0.577713,0.193787225,-0.191648934443,0.191648934443,TRUE,"Naive (ADVI)",1,0.4,5
"beta7",0,0.1001125188243,0.16781752109779,-0.22996805,0.432627625,0.1001125188243,0.1001125188243,TRUE,"Naive (ADVI)",1,0.4,5
"beta8",0,-0.0360741884689,0.158499337113252,-0.350745125,0.2753498,-0.0360741884689,0.0360741884689,TRUE,"Naive (ADVI)",1,0.4,5
"beta9",0,0.291339630649,0.189117677597731,-0.069434845,0.638360375,0.291339630649,0.291339630649,TRUE,"Naive (ADVI)",1,0.4,5
"beta10",0,0.063206630958,0.14516690191457,-0.2395751,0.345273275,0.063206630958,0.063206630958,TRUE,"Naive (ADVI)",1,0.4,5
"beta11",0,0.061690149117,0.144490854433291,-0.21918315,0.3305236,0.061690149117,0.061690149117,TRUE,"Naive (ADVI)",1,0.4,5
"beta12",0,-0.2644571596619,0.187003392074884,-0.652638175,0.0883623825,-0.2644571596619,0.2644571596619,TRUE,"Naive (ADVI)",1,0.4,5
"beta13",0,-0.151853015429,0.168061944042915,-0.479805875,0.17973165,-0.151853015429,0.151853015429,TRUE,"Naive (ADVI)",1,0.4,5
"beta14",0,0.008267579954,0.15784793795764,-0.3009405,0.30624895,0.008267579954,0.008267579954,TRUE,"Naive (ADVI)",1,0.4,5
"beta15",0,0.070456421801,0.161590318750094,-0.24548515,0.374458025,0.070456421801,0.070456421801,TRUE,"Naive (ADVI)",1,0.4,5
"beta16",0,0.22974011159,0.169632568518097,-0.1100974,0.55146305,0.22974011159,0.22974011159,TRUE,"Naive (ADVI)",1,0.4,5
"beta17",0,0.09662937623,0.174253123561468,-0.252739125,0.430913675,0.09662937623,0.09662937623,TRUE,"Naive (ADVI)",1,0.4,5
"beta18",0,-0.028806424476,0.128004360679101,-0.27520415,0.2139022,-0.028806424476,0.028806424476,TRUE,"Naive (ADVI)",1,0.4,5
"beta19",0,0.1329812597124,0.159450106932933,-0.187645375,0.430789875,0.1329812597124,0.1329812597124,TRUE,"Naive (ADVI)",1,0.4,5
"beta20",0,-0.1447236984659,0.188199636143824,-0.501005375,0.227851925,-0.1447236984659,0.1447236984659,TRUE,"Naive (ADVI)",1,0.4,5
"beta1",1,1.073346183,0.180185473146696,0.74148975,1.4524615,0.073346183,0.073346183,TRUE,"Proposed (ADVI)",1,0.4,6
"beta2",2,2.17379439,0.249972434564033,1.67311575,2.679248,0.17379439,0.17379439,TRUE,"Proposed (ADVI)",1,0.4,6
"beta3",3,3.43859583,0.332900516556876,2.78136525,4.102758,0.43859583,0.43859583,TRUE,"Proposed (ADVI)",1,0.4,6
"beta4",-4,-4.15789879,0.387271792962592,-4.92437625,-3.37872025,-0.15789879,0.15789879,TRUE,"Proposed (ADVI)",1,0.4,6
"beta5",-5,-5.78378887,0.497258964957952,-6.7258415,-4.80185225,-0.78378887,0.78378887,TRUE,"Proposed (ADVI)",1,0.4,6
"beta6",0,-0.096208651864,0.167495596887035,-0.436042025,0.21343845,-0.096208651864,0.096208651864,TRUE,"Proposed (ADVI)",1,0.4,6
"beta7",0,-0.4626341014,0.201479112683222,-0.859563575,-0.05799946,-0.4626341014,0.4626341014,FALSE,"Proposed (ADVI)",1,0.4,6
"beta8",0,0.0129582418978,0.166971160068344,-0.312369375,0.349291275,0.0129582418978,0.0129582418978,TRUE,"Proposed (ADVI)",1,0.4,6
"beta9",0,-0.266560549816,0.17504962416705,-0.60164585,0.079467005,-0.266560549816,0.266560549816,TRUE,"Proposed (ADVI)",1,0.4,6
"beta10",0,-0.037809000423,0.159779192698347,-0.35236035,0.2822423,-0.037809000423,0.037809000423,TRUE,"Proposed (ADVI)",1,0.4,6
"beta11",0,0.135585251227,0.177476120381476,-0.20934045,0.476538025,0.135585251227,0.135585251227,TRUE,"Proposed (ADVI)",1,0.4,6
"beta12",0,0.282211725219,0.196628144543539,-0.127915325,0.672343175,0.282211725219,0.282211725219,TRUE,"Proposed (ADVI)",1,0.4,6
"beta13",0,-0.108817528938,0.179966126026028,-0.4383542,0.252786,-0.108817528938,0.108817528938,TRUE,"Proposed (ADVI)",1,0.4,6
"beta14",0,-0.00403852839000001,0.175012423774083,-0.35606665,0.33498475,-0.00403852839000001,0.00403852839000001,TRUE,"Proposed (ADVI)",1,0.4,6
"beta15",0,0.06652557473237,0.153057347808824,-0.22232325,0.359337525,0.06652557473237,0.06652557473237,TRUE,"Proposed (ADVI)",1,0.4,6
"beta16",0,0.239724438593,0.153317763288801,-0.0611137325,0.54033545,0.239724438593,0.239724438593,TRUE,"Proposed (ADVI)",1,0.4,6
"beta17",0,-0.214309869957,0.181765119385266,-0.542380925,0.151820425,-0.214309869957,0.214309869957,TRUE,"Proposed (ADVI)",1,0.4,6
"beta18",0,0.205184879816,0.189852578939983,-0.165839775,0.572305675,0.205184879816,0.205184879816,TRUE,"Proposed (ADVI)",1,0.4,6
"beta19",0,-0.0731707758236,0.172804926963799,-0.4197969,0.2572372,-0.0731707758236,0.0731707758236,TRUE,"Proposed (ADVI)",1,0.4,6
"beta20",0,-0.202299200421,0.182440078865274,-0.580943425,0.158519425,-0.202299200421,0.202299200421,TRUE,"Proposed (ADVI)",1,0.4,6
"eta",0.4,0.5818939208,0.316057270491566,0.178659725,1.38563875,0.1818939208,0.1818939208,TRUE,"Proposed (ADVI)",1,0.4,6
"beta1",1,0.64066718664,0.414500519368934,-0.176706975,1.440745,-0.35933281336,0.35933281336,TRUE,"Naive (ADVI)",1,0.4,6
"beta2",2,-0.256035086678,0.70207436923766,-1.60550275,1.10355075,-2.256035086678,2.256035086678,FALSE,"Naive (ADVI)",1,0.4,6
"beta3",3,0.76580534837,0.669761074922854,-0.588796475,2.0600255,-2.23419465163,2.23419465163,FALSE,"Naive (ADVI)",1,0.4,6
"beta4",-4,-1.804806987,0.596451762663998,-2.9597685,-0.687490725,2.195193013,2.195193013,FALSE,"Naive (ADVI)",1,0.4,6
"beta5",-5,-2.1116033201,0.758009852348818,-3.6368425,-0.573314925,2.8883966799,2.8883966799,FALSE,"Naive (ADVI)",1,0.4,6
"beta6",0,-1.07808837883,0.576850819030654,-2.2251995,0.04899659,-1.07808837883,1.07808837883,TRUE,"Naive (ADVI)",1,0.4,6
"beta7",0,-0.0359657719647,0.395980040149395,-0.7751681,0.753605425,-0.0359657719647,0.0359657719647,TRUE,"Naive (ADVI)",1,0.4,6
"beta8",0,0.07276591889,0.414551015829367,-0.7474239,0.876339875,0.07276591889,0.07276591889,TRUE,"Naive (ADVI)",1,0.4,6
"beta9",0,0.538628186697,0.592259349285427,-0.59301285,1.66586775,0.538628186697,0.538628186697,TRUE,"Naive (ADVI)",1,0.4,6
"beta10",0,0.10661423346,0.462723333311252,-0.835673825,1.00795775,0.10661423346,0.10661423346,TRUE,"Naive (ADVI)",1,0.4,6
"beta11",0,-0.5963911570838,0.602741257719183,-1.77817025,0.5376902,-0.5963911570838,0.5963911570838,TRUE,"Naive (ADVI)",1,0.4,6
"beta12",0,0.29892354602,0.473001578619413,-0.674122425,1.2225015,0.29892354602,0.29892354602,TRUE,"Naive (ADVI)",1,0.4,6
"beta13",0,0.366804946035,0.400953208768841,-0.429305825,1.14099075,0.366804946035,0.366804946035,TRUE,"Naive (ADVI)",1,0.4,6
"beta14",0,1.19327407391,0.681929491568769,-0.1448161,2.541031,1.19327407391,1.19327407391,TRUE,"Naive (ADVI)",1,0.4,6
"beta15",0,0.89056651647,0.626004039477703,-0.33130695,2.12974675,0.89056651647,0.89056651647,TRUE,"Naive (ADVI)",1,0.4,6
"beta16",0,0.6158221087242,0.412303384094991,-0.197538775,1.39561575,0.6158221087242,0.6158221087242,TRUE,"Naive (ADVI)",1,0.4,6
"beta17",0,0.94965826063,0.649184799117864,-0.37054585,2.18026325,0.94965826063,0.94965826063,TRUE,"Naive (ADVI)",1,0.4,6
"beta18",0,0.22849887845,0.423920150563792,-0.574908375,1.05526575,0.22849887845,0.22849887845,TRUE,"Naive (ADVI)",1,0.4,6
"beta19",0,0.80376821309,0.629174886349661,-0.36772495,2.074228,0.80376821309,0.80376821309,TRUE,"Naive (ADVI)",1,0.4,6
"beta20",0,0.73397729043,0.541026276874045,-0.3158854,1.8264335,0.73397729043,0.73397729043,TRUE,"Naive (ADVI)",1,0.4,6
"beta1",1,1.165076599,0.186255750836198,0.82203965,1.5569635,0.165076599,0.165076599,TRUE,"Proposed (ADVI)",1,0.4,7
"beta2",2,2.15247471,0.238897704409414,1.672649,2.6281185,0.15247471,0.15247471,TRUE,"Proposed (ADVI)",1,0.4,7
"beta3",3,3.31208614,0.325337694394139,2.6754125,3.9875915,0.31208614,0.31208614,TRUE,"Proposed (ADVI)",1,0.4,7
"beta4",-4,-4.48366955,0.404951636337069,-5.292301,-3.6643455,-0.48366955,0.48366955,TRUE,"Proposed (ADVI)",1,0.4,7
"beta5",-5,-5.49818084,0.477633880941583,-6.418201,-4.560632,-0.49818084,0.49818084,TRUE,"Proposed (ADVI)",1,0.4,7
"beta6",0,0.017869638829,0.161005918261765,-0.320623025,0.3182854,0.017869638829,0.017869638829,TRUE,"Proposed (ADVI)",1,0.4,7
"beta7",0,-0.120743837435,0.169870273336613,-0.44551285,0.207922825,-0.120743837435,0.120743837435,TRUE,"Proposed (ADVI)",1,0.4,7
"beta8",0,0.018578837188,0.154767292285037,-0.2764314,0.3352201,0.018578837188,0.018578837188,TRUE,"Proposed (ADVI)",1,0.4,7
"beta9",0,0.197466942205,0.179842802890486,-0.15878495,0.5653645,0.197466942205,0.197466942205,TRUE,"Proposed (ADVI)",1,0.4,7
"beta10",0,0.180060159154,0.137785098805809,-0.0987551675,0.462446425,0.180060159154,0.180060159154,TRUE,"Proposed (ADVI)",1,0.4,7
"beta11",0,-0.059666242036,0.161759082101851,-0.366471475,0.257248075,-0.059666242036,0.059666242036,TRUE,"Proposed (ADVI)",1,0.4,7
"beta12",0,0.02448027315,0.167736239246872,-0.318796175,0.35651445,0.02448027315,0.02448027315,TRUE,"Proposed (ADVI)",1,0.4,7
"beta13",0,-0.226802822964,0.161560547339666,-0.527646775,0.0927014725,-0.226802822964,0.226802822964,TRUE,"Proposed (ADVI)",1,0.4,7
"beta14",0,0.145279960442,0.155653745367122,-0.153786475,0.4472218,0.145279960442,0.145279960442,TRUE,"Proposed (ADVI)",1,0.4,7
"beta15",0,0.22565878845,0.147991821641008,-0.0752403,0.51458565,0.22565878845,0.22565878845,TRUE,"Proposed (ADVI)",1,0.4,7
"beta16",0,0.078518097104,0.172540624601663,-0.25041965,0.41032645,0.078518097104,0.078518097104,TRUE,"Proposed (ADVI)",1,0.4,7
"beta17",0,0.088849857276,0.183584886469554,-0.255931,0.46851425,0.088849857276,0.088849857276,TRUE,"Proposed (ADVI)",1,0.4,7
"beta18",0,0.218276708118,0.168173423576698,-0.10738695,0.5411682,0.218276708118,0.218276708118,TRUE,"Proposed (ADVI)",1,0.4,7
"beta19",0,0.06931662493499,0.13348647662331,-0.202727775,0.31902805,0.06931662493499,0.06931662493499,TRUE,"Proposed (ADVI)",1,0.4,7
"beta20",0,-0.198914619101,0.155810050575416,-0.51001055,0.1031829,-0.198914619101,0.198914619101,TRUE,"Proposed (ADVI)",1,0.4,7
"eta",0.4,0.4833440628,0.301003021387491,0.12737685,1.18426875,0.0833440628,0.0833440628,TRUE,"Proposed (ADVI)",1,0.4,7
"beta1",1,0.513632943606,0.404441929190777,-0.2839064,1.2943025,-0.486367056394,0.486367056394,TRUE,"Naive (ADVI)",1,0.4,7
"beta2",2,-0.257718696911,0.70325998293267,-1.61484025,1.1045305,-2.257718696911,2.257718696911,FALSE,"Naive (ADVI)",1,0.4,7
"beta3",3,0.68863598294,0.663092388314733,-0.65028665,1.98870625,-2.31136401706,2.31136401706,FALSE,"Naive (ADVI)",1,0.4,7
"beta4",-4,-1.8657907863,0.608763474493739,-3.0550415,-0.712875325,2.1342092137,2.1342092137,FALSE,"Naive (ADVI)",1,0.4,7
"beta5",-5,-2.11896940574,0.766558658213389,-3.66777125,-0.564418275,2.88103059426,2.88103059426,FALSE,"Naive (ADVI)",1,0.4,7
"beta6",0,-1.07941851771,0.581122274998444,-2.2333375,0.0527112699999999,-1.07941851771,1.07941851771,TRUE,"Naive (ADVI)",1,0.4,7
"beta7",0,-0.03058468086,0.390210283988443,-0.7613973,0.731087575,-0.03058468086,0.03058468086,TRUE,"Naive (ADVI)",1,0.4,7
"beta8",0,0.056768807037,0.412310153922486,-0.757909275,0.865695475,0.056768807037,0.056768807037,TRUE,"Naive (ADVI)",1,0.4,7
"beta9",0,0.624232840702,0.557996147990397,-0.446866525,1.69342025,0.624232840702,0.624232840702,TRUE,"Naive (ADVI)",1,0.4,7
"beta10",0,-0.16792424621,0.406677575071508,-1.00864225,0.636026175,-0.16792424621,0.16792424621,TRUE,"Naive (ADVI)",1,0.4,7
"beta11",0,-0.60838646324,0.600237867557265,-1.784735,0.550495775,-0.60838646324,0.60838646324,TRUE,"Naive (ADVI)",1,0.4,7
"beta12",0,0.220635728624,0.484121294495509,-0.77650865,1.10945625,0.220635728624,0.220635728624,TRUE,"Naive (ADVI)",1,0.4,7
"beta13",0,-0.066293180274,0.424054634322639,-0.91640725,0.764345675,-0.066293180274,0.066293180274,TRUE,"Naive (ADVI)",1,0.4,7
"beta14",0,1.1690511537,0.68869739554225,-0.1609841,2.5195295,1.1690511537,1.1690511537,TRUE,"Naive (ADVI)",1,0.4,7
"beta15",0,0.87586225733,0.630203074255559,-0.34388015,2.12637475,0.87586225733,0.87586225733,TRUE,"Naive (ADVI)",1,0.4,7
"beta16",0,0.443890847395,0.433920716342321,-0.445234175,1.24638475,0.443890847395,0.443890847395,TRUE,"Naive (ADVI)",1,0.4,7
"beta17",0,0.96889440194,0.642636569998417,-0.33354305,2.17619225,0.96889440194,0.96889440194,TRUE,"Naive (ADVI)",1,0.4,7
"beta18",0,0.264415917542,0.415819665101145,-0.509212975,1.06528175,0.264415917542,0.264415917542,TRUE,"Naive (ADVI)",1,0.4,7
"beta19",0,0.798434350874,0.62141068408044,-0.3299789,2.0621705,0.798434350874,0.798434350874,TRUE,"Naive (ADVI)",1,0.4,7
"beta20",0,0.671924675768,0.582822840358045,-0.45601915,1.824589,0.671924675768,0.671924675768,TRUE,"Naive (ADVI)",1,0.4,7
"beta1",1,1.072198999,0.178024776839759,0.7443216,1.4467705,0.072198999,0.072198999,TRUE,"Proposed (ADVI)",1,0.4,8
"beta2",2,2.25477592,0.238211223522246,1.7786125,2.7356565,0.25477592,0.25477592,TRUE,"Proposed (ADVI)",1,0.4,8
"beta3",3,3.60475745,0.341074409218313,2.9392765,4.2996675,0.60475745,0.60475745,TRUE,"Proposed (ADVI)",1,0.4,8
"beta4",-4,-4.82897182,0.423689783651268,-5.65874,-3.976739,-0.82897182,0.82897182,TRUE,"Proposed (ADVI)",1,0.4,8
"beta5",-5,-6.18636258,0.518249594305815,-7.18398375,-5.16250275,-1.18636258,1.18636258,FALSE,"Proposed (ADVI)",1,0.4,8
"beta6",0,0.024472482044,0.173417660430134,-0.329488125,0.344647675,0.024472482044,0.024472482044,TRUE,"Proposed (ADVI)",1,0.4,8
"beta7",0,-0.293995740005,0.190949623644562,-0.671552425,0.0763675699999998,-0.293995740005,0.293995740005,TRUE,"Proposed (ADVI)",1,0.4,8
"beta8",0,0.20414067707,0.165818070651791,-0.118382175,0.5401784,0.20414067707,0.20414067707,TRUE,"Proposed (ADVI)",1,0.4,8
"beta9",0,0.033422473991,0.186240562939766,-0.332839125,0.410779125,0.033422473991,0.033422473991,TRUE,"Proposed (ADVI)",1,0.4,8
"beta10",0,0.065222522953,0.156739504140963,-0.239437925,0.374064425,0.065222522953,0.065222522953,TRUE,"Proposed (ADVI)",1,0.4,8
"beta11",0,0.156178941231,0.176082002745079,-0.17558905,0.500614925,0.156178941231,0.156178941231,TRUE,"Proposed (ADVI)",1,0.4,8
"beta12",0,-0.088466329641,0.180955636833351,-0.450511975,0.2699143,-0.088466329641,0.088466329641,TRUE,"Proposed (ADVI)",1,0.4,8
"beta13",0,0.23692869499,0.194087755762877,-0.129449825,0.62053895,0.23692869499,0.23692869499,TRUE,"Proposed (ADVI)",1,0.4,8
"beta14",0,0.114653063656,0.183491878543704,-0.240383575,0.466354,0.114653063656,0.114653063656,TRUE,"Proposed (ADVI)",1,0.4,8
"beta15",0,0.23456180326,0.157517201923768,-0.0693996275,0.553110075,0.23456180326,0.23456180326,TRUE,"Proposed (ADVI)",1,0.4,8
"beta16",0,-0.0097754873347,0.164509144492061,-0.31099805,0.321456225,-0.0097754873347,0.0097754873347,TRUE,"Proposed (ADVI)",1,0.4,8
"beta17",0,0.227516814861,0.19597930497151,-0.131169325,0.624151525,0.227516814861,0.227516814861,TRUE,"Proposed (ADVI)",1,0.4,8
"beta18",0,-0.0218293209918,0.185710888833867,-0.37370715,0.35241305,-0.0218293209918,0.0218293209918,TRUE,"Proposed (ADVI)",1,0.4,8
"beta19",0,0.0171435476816,0.158296508672269,-0.3049914,0.3139799,0.0171435476816,0.0171435476816,TRUE,"Proposed (ADVI)",1,0.4,8
"beta20",0,0.242504756558,0.179536797292933,-0.117372675,0.5965852,0.242504756558,0.242504756558,TRUE,"Proposed (ADVI)",1,0.4,8
"eta",0.4,0.753841393,0.320025010375878,0.3062266,1.54633425,0.353841393,0.353841393,TRUE,"Proposed (ADVI)",1,0.4,8
"beta1",1,0.80761552393,0.42016024081911,-0.02091921,1.618626,-0.19238447607,0.19238447607,TRUE,"Naive (ADVI)",1,0.4,8
"beta2",2,-0.255855907426,0.698608293434476,-1.5889385,1.096273,-2.255855907426,2.255855907426,FALSE,"Naive (ADVI)",1,0.4,8
"beta3",3,0.7524776600907,0.647850305828194,-0.5377507,2.023278,-2.2475223399093,2.2475223399093,FALSE,"Naive (ADVI)",1,0.4,8
"beta4",-4,-1.8502518241,0.60499555341798,-3.0231595,-0.7201586,2.1497481759,2.1497481759,FALSE,"Naive (ADVI)",1,0.4,8
"beta5",-5,-2.1078362402,0.751789040736529,-3.6211555,-0.56752335,2.8921637598,2.8921637598,FALSE,"Naive (ADVI)",1,0.4,8
"beta6",0,-1.027595121612,0.649667646651965,-2.319188,0.241648525,-1.027595121612,1.027595121612,TRUE,"Naive (ADVI)",1,0.4,8
"beta7",0,0.199196974107,0.414252948321073,-0.58330475,0.999936475,0.199196974107,0.199196974107,TRUE,"Naive (ADVI)",1,0.4,8
"beta8",0,0.365527503731,0.386370431676883,-0.40981135,1.11820525,0.365527503731,0.365527503731,TRUE,"Naive (ADVI)",1,0.4,8
"beta9",0,0.6187103871168,0.55082784321246,-0.4405154,1.67337075,0.6187103871168,0.6187103871168,TRUE,"Naive (ADVI)",1,0.4,8
"beta10",0,0.037338811569,0.452827132316386,-0.890354575,0.923932225,0.037338811569,0.037338811569,TRUE,"Naive (ADVI)",1,0.4,8
"beta11",0,-0.56901660227,0.607745620897844,-1.74285975,0.5877981,-0.56901660227,0.56901660227,TRUE,"Naive (ADVI)",1,0.4,8
"beta12",0,0.150958588231,0.515569689975656,-0.8779909,1.11996375,0.150958588231,0.150958588231,TRUE,"Naive (ADVI)",1,0.4,8
"beta13",0,0.0698188454963,0.424713700435625,-0.7627558,0.905737125,0.0698188454963,0.0698188454963,TRUE,"Naive (ADVI)",1,0.4,8
"beta14",0,1.16012370348,0.69370212160112,-0.1919656,2.512476,1.16012370348,1.16012370348,TRUE,"Naive (ADVI)",1,0.4,8
"beta15",0,0.98201092436,0.562742571435756,-0.117926625,2.094298,0.98201092436,0.98201092436,TRUE,"Naive (ADVI)",1,0.4,8
"beta16",0,0.441283169843,0.436801408884647,-0.43167565,1.27774875,0.441283169843,0.441283169843,TRUE,"Naive (ADVI)",1,0.4,8
"beta17",0,0.97848964959,0.63563394612478,-0.315945625,2.159696,0.97848964959,0.97848964959,TRUE,"Naive (ADVI)",1,0.4,8
"beta18",0,-0.110806497486,0.387671062339982,-0.8531631,0.6530196,-0.110806497486,0.110806497486,TRUE,"Naive (ADVI)",1,0.4,8
"beta19",0,0.89352244449,0.557490711171628,-0.1150425,2.0257005,0.89352244449,0.89352244449,TRUE,"Naive (ADVI)",1,0.4,8
"beta20",0,0.71875546519,0.547821645698384,-0.35585115,1.79349125,0.71875546519,0.71875546519,TRUE,"Naive (ADVI)",1,0.4,8
"beta1",1,1.003305465,0.178739325669371,0.674112,1.37938075,0.00330546499999995,0.00330546499999995,TRUE,"Proposed (ADVI)",1,0.4,9
"beta2",2,2.29406302,0.245750015760988,1.80328425,2.789467,0.29406302,0.29406302,TRUE,"Proposed (ADVI)",1,0.4,9
"beta3",3,3.22700084,0.321218781763851,2.6049235,3.892571,0.22700084,0.22700084,TRUE,"Proposed (ADVI)",1,0.4,9
"beta4",-4,-4.51119575,0.404498171265328,-5.31235875,-3.705117,-0.51119575,0.51119575,TRUE,"Proposed (ADVI)",1,0.4,9
"beta5",-5,-5.77593923,0.516465509927674,-6.7702725,-4.736271,-0.77593923,0.77593923,TRUE,"Proposed (ADVI)",1,0.4,9
"beta6",0,-0.1258409843622,0.163781592698017,-0.461525975,0.177523625,-0.1258409843622,0.1258409843622,TRUE,"Proposed (ADVI)",1,0.4,9
"beta7",0,0.1341197492107,0.180548011268759,-0.2238529,0.47792195,0.1341197492107,0.1341197492107,TRUE,"Proposed (ADVI)",1,0.4,9
"beta8",0,0.291455736572,0.16206508932521,-0.0103168375,0.61130745,0.291455736572,0.291455736572,TRUE,"Proposed (ADVI)",1,0.4,9
"beta9",0,-0.009572607364,0.183450242234438,-0.384431625,0.3490699,-0.009572607364,0.009572607364,TRUE,"Proposed (ADVI)",1,0.4,9
"beta10",0,-0.38041749662,0.163116733161084,-0.69929465,-0.0579250425000002,-0.38041749662,0.38041749662,FALSE,"Proposed (ADVI)",1,0.4,9
"beta11",0,-0.05987404634,0.174082666620277,-0.38955235,0.267150675,-0.05987404634,0.05987404634,TRUE,"Proposed (ADVI)",1,0.4,9
"beta12",0,0.108135657012,0.196073002373196,-0.30073125,0.48928385,0.108135657012,0.108135657012,TRUE,"Proposed (ADVI)",1,0.4,9
"beta13",0,-0.029247366097,0.171062258562829,-0.347848175,0.31550885,-0.029247366097,0.029247366097,TRUE,"Proposed (ADVI)",1,0.4,9
"beta14",0,-0.122804945318,0.147412632597968,-0.415419775,0.1654496,-0.122804945318,0.122804945318,TRUE,"Proposed (ADVI)",1,0.4,9
"beta15",0,-0.113658670343,0.165181514109926,-0.43083785,0.22337025,-0.113658670343,0.113658670343,TRUE,"Proposed (ADVI)",1,0.4,9
"beta16",0,0.38796422192,0.151880837570342,0.09333822,0.696889575,0.38796422192,0.38796422192,FALSE,"Proposed (ADVI)",1,0.4,9
"beta17",0,0.168953491467,0.166526944112836,-0.149506125,0.51917985,0.168953491467,0.168953491467,TRUE,"Proposed (ADVI)",1,0.4,9
"beta18",0,0.100227561579,0.178528419815541,-0.261881075,0.44021515,0.100227561579,0.100227561579,TRUE,"Proposed (ADVI)",1,0.4,9
"beta19",0,0.043328172023,0.155354272536391,-0.265355575,0.349172475,0.043328172023,0.043328172023,TRUE,"Proposed (ADVI)",1,0.4,9
"beta20",0,0.041027148506,0.163765052117204,-0.2731178,0.358501075,0.041027148506,0.041027148506,TRUE,"Proposed (ADVI)",1,0.4,9
"eta",0.4,0.6216954306,0.313648326468256,0.21210435,1.43344425,0.2216954306,0.2216954306,TRUE,"Proposed (ADVI)",1,0.4,9
"beta1",1,0.56624769063,0.404404933888452,-0.2312184,1.3468425,-0.43375230937,0.43375230937,TRUE,"Naive (ADVI)",1,0.4,9
"beta2",2,-0.25193996244,0.70931492026313,-1.610984,1.12150125,-2.25193996244,2.25193996244,FALSE,"Naive (ADVI)",1,0.4,9
"beta3",3,0.755360476951,0.650198577248877,-0.549804575,2.02854575,-2.244639523049,2.244639523049,FALSE,"Naive (ADVI)",1,0.4,9
"beta4",-4,-1.8925538263,0.611687683157933,-3.08282375,-0.73396415,2.1074461737,2.1074461737,FALSE,"Naive (ADVI)",1,0.4,9
"beta5",-5,-2.10439650026,0.753163833542165,-3.6230425,-0.60633865,2.89560349974,2.89560349974,FALSE,"Naive (ADVI)",1,0.4,9
"beta6",0,-1.06964009658,0.598655490744183,-2.26241975,0.0978533949999999,-1.06964009658,1.06964009658,TRUE,"Naive (ADVI)",1,0.4,9
"beta7",0,-0.08924186631,0.401011838031057,-0.8258933,0.69042805,-0.08924186631,0.08924186631,TRUE,"Naive (ADVI)",1,0.4,9
"beta8",0,0.47639794346,0.390561387913896,-0.303626525,1.25382425,0.47639794346,0.47639794346,TRUE,"Naive (ADVI)",1,0.4,9
"beta9",0,0.6183666583,0.551989074602213,-0.43677685,1.6443305,0.6183666583,0.6183666583,TRUE,"Naive (ADVI)",1,0.4,9
"beta10",0,-0.186177762932,0.399550752606626,-1.02755225,0.605363975,-0.186177762932,0.186177762932,TRUE,"Naive (ADVI)",1,0.4,9
"beta11",0,-0.680126261564,0.589868693382095,-1.84809575,0.4311149,-0.680126261564,0.680126261564,TRUE,"Naive (ADVI)",1,0.4,9
