"eta_true","sweeps","update","gen_scale","fit_scale","rep","eta_hat","eta_abs_bias","disease_rate"
2.8,100,"parallel","sum","sum",30,2.17665490701909,0.623345092980912,0.888888888888889
2.8,100,"parallel","sum","sum",31,2.87576509910703,0.0757650991070338,0.872222222222222
2.8,100,"parallel","sum","sum",32,2.56231239077747,0.237687609222528,0.88
2.8,100,"parallel","sum","sum",33,2.06371429378057,0.736285706219426,0.866666666666667
2.8,100,"parallel","sum","sum",34,2.6255428700226,0.174457129977397,0.871111111111111
2.8,100,"parallel","sum","sum",35,2.32319570439013,0.476804295609867,0.873333333333333
2.8,100,"parallel","sum","sum",36,2.56284694562734,0.237153054372664,0.885555555555556
2.8,100,"parallel","sum","sum",37,2.71593373832338,0.0840662616766186,0.867777777777778
2.8,100,"parallel","sum","sum",38,1.92934041291143,0.870659587088566,0.877777777777778
2.8,100,"parallel","sum","sum",39,3.25362321170522,0.453623211705221,0.886666666666667
2.8,100,"parallel","sum","sum",40,2.19252654149062,0.607473458509382,0.873333333333333
2.8,100,"parallel","sum","sum",41,2.87266107981453,0.0726610798145324,0.868888888888889
2.8,100,"parallel","sum","sum",42,2.28480938035059,0.515190619649408,0.862222222222222
2.8,100,"parallel","sum","sum",43,2.40434419890715,0.395655801092855,0.875555555555556
2.8,100,"parallel","sum","sum",44,3.99752626254421,1.19752626254421,0.866666666666667
2.8,100,"parallel","sum","sum",45,2.65705908146647,0.142940918533534,0.872222222222222
2.8,100,"parallel","sum","sum",46,3.11751322214063,0.317513222140632,0.863333333333333
2.8,100,"parallel","sum","sum",47,2.60716091560042,0.192839084399584,0.878888888888889
2.8,100,"parallel","sum","sum",48,2.27773031019861,0.522269689801392,0.848888888888889
2.8,100,"parallel","sum","sum",49,2.31607290077436,0.483927099225644,0.868888888888889
2.8,100,"parallel","sum","sum",50,2.97831148401203,0.178311484012027,0.886666666666667
2.8,100,"checkerboard","avg","avg",1,3.45979187957995,0.659791879579946,0.602222222222222
2.8,100,"checkerboard","avg","avg",2,3.29438975838214,0.494389758382137,0.587777777777778
2.8,100,"checkerboard","avg","avg",3,2.6053625413216,0.194637458678401,0.558888888888889
2.8,100,"checkerboard","avg","avg",4,3.47411551145452,0.674115511454517,0.615555555555556
2.8,100,"checkerboard","avg","avg",5,3.1447647713233,0.344764771323299,0.554444444444444
2.8,100,"checkerboard","avg","avg",6,2.72059176786734,0.0794082321326588,0.528888888888889
2.8,100,"checkerboard","avg","avg",7,2.67530328515294,0.124696714847063,0.562222222222222
2.8,100,"checkerboard","avg","avg",8,4.1862473927962,1.38624739279621,0.592222222222222
2.8,100,"checkerboard","avg","avg",9,2.88347730758891,0.0834773075889106,0.57
2.8,100,"checkerboard","avg","avg",10,3.18228568932691,0.382285689326912,0.588888888888889
2.8,100,"checkerboard","avg","avg",11,2.6407147669882,0.159285233011802,0.541111111111111
2.8,100,"checkerboard","avg","avg",12,3.07661217251898,0.276612172518978,0.574444444444444
2.8,100,"checkerboard","avg","avg",13,3.26736279879971,0.467362798799708,0.573333333333333
2.8,100,"checkerboard","avg","avg",14,3.15790133106401,0.357901331064009,0.548888888888889
2.8,100,"checkerboard","avg","avg",15,3.65034117802131,0.850341178021312,0.577777777777778
2.8,100,"checkerboard","avg","avg",16,2.98252817092191,0.182528170921913,0.62
2.8,100,"checkerboard","avg","avg",17,3.22823761168004,0.428237611680045,0.581111111111111
2.8,100,"checkerboard","avg","avg",18,2.65613430885843,0.143865691141568,0.575555555555556
2.8,100,"checkerboard","avg","avg",19,3.07742419322034,0.277424193220343,0.611111111111111
2.8,100,"checkerboard","avg","avg",20,3.53686386092941,0.736863860929412,0.61
2.8,100,"checkerboard","avg","avg",21,2.63129840907832,0.168701590921684,0.554444444444444
2.8,100,"checkerboard","avg","avg",22,4.26373134271764,1.46373134271764,0.601111111111111
2.8,100,"checkerboard","avg","avg",23,2.50317912562183,0.296820874378174,0.565555555555556
2.8,100,"checkerboard","avg","avg",24,4.0363326366757,1.2363326366757,0.597777777777778
2.8,100,"checkerboard","avg","avg",25,4.11289025926787,1.31289025926787,0.602222222222222
2.8,100,"checkerboard","avg","avg",26,3.05249510580633,0.252495105806329,0.573333333333333
2.8,100,"checkerboard","avg","avg",27,2.32267889272762,0.477321107272384,0.555555555555556
2.8,100,"checkerboard","avg","avg",28,2.76808341082823,0.0319165891717708,0.567777777777778
2.8,100,"checkerboard","avg","avg",29,2.68974998473154,0.110250015268456,0.601111111111111
2.8,100,"checkerboard","avg","avg",30,2.91917160523887,0.119171605238868,0.598888888888889
2.8,100,"checkerboard","avg","avg",31,2.96223558009374,0.16223558009374,0.562222222222222
2.8,100,"checkerboard","avg","avg",32,3.1906880742642,0.390688074264201,0.591111111111111
2.8,100,"checkerboard","avg","avg",33,3.02463213295511,0.22463213295511,0.574444444444444
2.8,100,"checkerboard","avg","avg",34,2.3796167665864,0.420383233413597,0.581111111111111
2.8,100,"checkerboard","avg","avg",35,3.06944805681598,0.269448056815978,0.563333333333333
2.8,100,"checkerboard","avg","avg",36,2.85280818973216,0.0528081897321564,0.583333333333333
2.8,100,"checkerboard","avg","avg",37,2.36258999141462,0.437410008585379,0.554444444444444
2.8,100,"checkerboard","avg","avg",38,3.20648703591954,0.406487035919541,0.584444444444444
2.8,100,"checkerboard","avg","avg",39,3.48877535615696,0.688775356156962,0.643333333333333
2.8,100,"checkerboard","avg","avg",40,3.04956576697873,0.249565766978729,0.605555555555556
2.8,100,"checkerboard","avg","avg",41,2.94117179362694,0.141171793626942,0.583333333333333
2.8,100,"checkerboard","avg","avg",42,2.8185585149399,0.0185585149398979,0.591111111111111
2.8,100,"checkerboard","avg","avg",43,2.86586044574968,0.0658604457496845,0.572222222222222
2.8,100,"checkerboard","avg","avg",44,3.63645502482302,0.836455024823021,0.572222222222222
2.8,100,"checkerboard","avg","avg",45,3.07075779223755,0.270757792237553,0.551111111111111
2.8,100,"checkerboard","avg","avg",46,2.87790730623892,0.0779073062389157,0.558888888888889
2.8,100,"checkerboard","avg","avg",47,3.18321030988253,0.383210309882532,0.6
2.8,100,"checkerboard","avg","avg",48,3.01195924106073,0.211959241060729,0.551111111111111
2.8,100,"checkerboard","avg","avg",49,2.99676084585342,0.196760845853422,0.565555555555556
2.8,100,"checkerboard","avg","avg",50,4.10056852113875,1.30056852113875,0.584444444444444
2.8,100,"checkerboard","sum","sum",1,3.69008441584032,0.890084415840317,0.88
2.8,100,"checkerboard","sum","sum",2,2.9357270626683,0.1357270626683,0.894444444444444
2.8,100,"checkerboard","sum","sum",3,3.09706356365045,0.297063563650453,0.875555555555556
2.8,100,"checkerboard","sum","sum",4,3.58610431054436,0.786104310544356,0.891111111111111
2.8,100,"checkerboard","sum","sum",5,5.88509551163642,3.08509551163642,0.836666666666667
2.8,100,"checkerboard","sum","sum",6,3.16725842020419,0.367258420204194,0.87
2.8,100,"checkerboard","sum","sum",7,3.63275429810125,0.83275429810125,0.855555555555556
2.8,100,"checkerboard","sum","sum",8,3.35540072303429,0.55540072303429,0.902222222222222
2.8,100,"checkerboard","sum","sum",9,3.24268540228658,0.442685402286584,0.882222222222222
2.8,100,"checkerboard","sum","sum",10,3.45233877813303,0.652338778133027,0.86
2.8,100,"checkerboard","sum","sum",11,2.68588567413025,0.114114325869753,0.872222222222222
2.8,100,"checkerboard","sum","sum",12,3.88321563113655,1.08321563113655,0.892222222222222
2.8,100,"checkerboard","sum","sum",13,2.95452698369803,0.154526983698027,0.877777777777778
2.8,100,"checkerboard","sum","sum",14,2.81618843133066,0.0161884313306593,0.866666666666667
2.8,100,"checkerboard","sum","sum",15,3.23897885998769,0.438978859987694,0.874444444444444
2.8,100,"checkerboard","sum","sum",16,3.87383829762392,1.07383829762392,0.893333333333333
2.8,100,"checkerboard","sum","sum",17,2.91384221199415,0.113842211994148,0.867777777777778
2.8,100,"checkerboard","sum","sum",18,2.69387309770979,0.106126902290213,0.871111111111111
2.8,100,"checkerboard","sum","sum",19,3.50987487513569,0.70987487513569,0.903333333333333
2.8,100,"checkerboard","sum","sum",20,5.25340423346395,2.45340423346395,0.876666666666667
2.8,100,"checkerboard","sum","sum",21,3.38233241181587,0.58233241181587,0.85
2.8,100,"checkerboard","sum","sum",22,4.13688951099506,1.33688951099507,0.878888888888889
2.8,100,"checkerboard","sum","sum",23,2.85311086381895,0.0531108638189544,0.874444444444444
2.8,100,"checkerboard","sum","sum",24,4.65728603688596,1.85728603688596,0.87
2.8,100,"checkerboard","sum","sum",25,3.49130099088152,0.691300990881523,0.865555555555556
2.8,100,"checkerboard","sum","sum",26,3.08573942799632,0.285739427996317,0.874444444444444
2.8,100,"checkerboard","sum","sum",27,3.74692748768546,0.946927487685462,0.891111111111111
2.8,100,"checkerboard","sum","sum",28,3.33577193173002,0.535771931730017,0.882222222222222
2.8,100,"checkerboard","sum","sum",29,3.61098454545989,0.810984545459886,0.9
2.8,100,"checkerboard","sum","sum",30,2.82519248817956,0.0251924881795635,0.88
2.8,100,"checkerboard","sum","sum",31,3.36820666227657,0.568206662276575,0.873333333333333
2.8,100,"checkerboard","sum","sum",32,2.93006975382023,0.130069753820235,0.881111111111111
2.8,100,"checkerboard","sum","sum",33,2.36026593848066,0.439734061519344,0.873333333333333
2.8,100,"checkerboard","sum","sum",34,4.19365366260534,1.39365366260534,0.875555555555556
2.8,100,"checkerboard","sum","sum",35,4.63324525649266,1.83324525649266,0.891111111111111
2.8,100,"checkerboard","sum","sum",36,3.57403221491141,0.774032214911412,0.884444444444444
2.8,100,"checkerboard","sum","sum",37,3.06613802517739,0.266138025177392,0.865555555555556
2.8,100,"checkerboard","sum","sum",38,5.22324714429354,2.42324714429354,0.871111111111111
2.8,100,"checkerboard","sum","sum",39,3.82014417554097,1.02014417554097,0.884444444444444
2.8,100,"checkerboard","sum","sum",40,3.17092775421772,0.370927754217722,0.864444444444444
2.8,100,"checkerboard","sum","sum",41,2.69023187617472,0.109768123825277,0.862222222222222
2.8,100,"checkerboard","sum","sum",42,2.90723266135958,0.107232661359583,0.871111111111111
2.8,100,"checkerboard","sum","sum",43,3.71287463986446,0.912874639864456,0.862222222222222
2.8,100,"checkerboard","sum","sum",44,3.85311651102589,1.05311651102589,0.876666666666667
2.8,100,"checkerboard","sum","sum",45,4.16435566369668,1.36435566369668,0.865555555555556
2.8,100,"checkerboard","sum","sum",46,3.07300928893917,0.273009288939174,0.864444444444444
2.8,100,"checkerboard","sum","sum",47,3.62314593398551,0.82314593398551,0.865555555555556
2.8,100,"checkerboard","sum","sum",48,5.29626126211847,2.49626126211847,0.867777777777778
2.8,100,"checkerboard","sum","sum",49,3.71385884516999,0.913858845169991,0.872222222222222
2.8,100,"checkerboard","sum","sum",50,3.00662727273119,0.206627272731185,0.876666666666667
2.8,500,"parallel","avg","avg",1,2.88344686081732,0.0834468608173236,0.602222222222222
2.8,500,"parallel","avg","avg",2,3.74132481915412,0.941324819154118,0.585555555555556
2.8,500,"parallel","avg","avg",3,2.45224402201528,0.347755977984718,0.561111111111111
2.8,500,"parallel","avg","avg",4,2.74594363009806,0.0540563699019438,0.603333333333333
2.8,500,"parallel","avg","avg",5,3.12838260310384,0.328382603103837,0.563333333333333
2.8,500,"parallel","avg","avg",6,2.86689873753453,0.066898737534534,0.602222222222222
2.8,500,"parallel","avg","avg",7,2.66210063612145,0.13789936387855,0.588888888888889
2.8,500,"parallel","avg","avg",8,3.29216051319928,0.492160513199281,0.615555555555556
2.8,500,"parallel","avg","avg",9,3.3577862962889,0.557786296288896,0.56
2.8,500,"parallel","avg","avg",10,2.52504858453209,0.274951415467913,0.608888888888889
2.8,500,"parallel","avg","avg",11,2.68858517306045,0.111414826939551,0.575555555555556
2.8,500,"parallel","avg","avg",12,2.99320604941525,0.19320604941525,0.56
2.8,500,"parallel","avg","avg",13,2.84223981227123,0.0422398122712302,0.586666666666667
2.8,500,"parallel","avg","avg",14,2.85293522327321,0.0529352232732081,0.587777777777778
2.8,500,"parallel","avg","avg",15,2.66238788616321,0.13761211383679,0.611111111111111
2.8,500,"parallel","avg","avg",16,3.17224465039522,0.372244650395225,0.615555555555556
2.8,500,"parallel","avg","avg",17,2.29935924533227,0.500640754667725,0.565555555555556
2.8,500,"parallel","avg","avg",18,2.84098971591865,0.040989715918653,0.582222222222222
2.8,500,"parallel","avg","avg",19,2.58318846591716,0.216811534082843,0.561111111111111
2.8,500,"parallel","avg","avg",20,2.70116354703766,0.0988364529623391,0.605555555555556
2.8,500,"parallel","avg","avg",21,3.6103407371977,0.810340737197699,0.581111111111111
2.8,500,"parallel","avg","avg",22,2.60484018247451,0.195159817525494,0.587777777777778
2.8,500,"parallel","avg","avg",23,2.18919099147635,0.610809008523654,0.553333333333333
2.8,500,"parallel","avg","avg",24,2.26076568533823,0.539234314661772,0.547777777777778
2.8,500,"parallel","avg","avg",25,3.73718113495613,0.937181134956126,0.602222222222222
2.8,500,"parallel","avg","avg",26,2.33818149486831,0.461818505131688,0.585555555555556
2.8,500,"parallel","avg","avg",27,2.76485294016596,0.0351470598340362,0.574444444444444
2.8,500,"parallel","avg","avg",28,3.07612127142378,0.276121271423777,0.636666666666667
2.8,500,"parallel","avg","avg",29,3.26428789094929,0.464287890949293,0.597777777777778
2.8,500,"parallel","avg","avg",30,3.24723707407393,0.447237074073926,0.593333333333333
2.8,500,"parallel","avg","avg",31,2.5134624575556,0.286537542444395,0.586666666666667
2.8,500,"parallel","avg","avg",32,3.21739690171135,0.417396901711351,0.614444444444444
2.8,500,"parallel","avg","avg",33,2.59023786328861,0.209762136711389,0.573333333333333
2.8,500,"parallel","avg","avg",34,2.45653998804759,0.343460011952412,0.598888888888889
2.8,500,"parallel","avg","avg",35,2.5331568733896,0.2668431266104,0.546666666666667
2.8,500,"parallel","avg","avg",36,2.69052702755846,0.109472972441541,0.588888888888889
2.8,500,"parallel","avg","avg",37,3.05493257057413,0.254932570574133,0.583333333333333
2.8,500,"parallel","avg","avg",38,2.44387163201344,0.356128367986556,0.612222222222222
2.8,500,"parallel","avg","avg",39,2.63513318499525,0.164866815004754,0.586666666666667
2.8,500,"parallel","avg","avg",40,3.70051984614604,0.900519846146036,0.616666666666667
2.8,500,"parallel","avg","avg",41,3.24715580160157,0.447155801601574,0.581111111111111
2.8,500,"parallel","avg","avg",42,2.1729557176005,0.627044282399497,0.588888888888889
2.8,500,"parallel","avg","avg",43,2.59612510588751,0.20387489411249,0.59
2.8,500,"parallel","avg","avg",44,2.78956504938242,0.0104349506175812,0.54
2.8,500,"parallel","avg","avg",45,3.11791513843323,0.31791513843323,0.596666666666667
2.8,500,"parallel","avg","avg",46,3.39904232130317,0.599042321303169,0.591111111111111
2.8,500,"parallel","avg","avg",47,2.80482953318475,0.00482953318475232,0.608888888888889
2.8,500,"parallel","avg","avg",48,3.54873323151049,0.748733231510491,0.614444444444444
2.8,500,"parallel","avg","avg",49,3.00313363787863,0.203133637878627,0.567777777777778
2.8,500,"parallel","avg","avg",50,2.81997207854816,0.0199720785481579,0.536666666666667
2.8,500,"parallel","sum","sum",1,2.16357682303665,0.636423176963353,0.873333333333333
2.8,500,"parallel","sum","sum",2,2.96846211708914,0.168462117089137,0.877777777777778
2.8,500,"parallel","sum","sum",3,2.74698906363432,0.0530109363656805,0.873333333333333
2.8,500,"parallel","sum","sum",4,2.41076060552974,0.389239394470257,0.876666666666667
2.8,500,"parallel","sum","sum",5,3.20290737876296,0.40290737876296,0.868888888888889
2.8,500,"parallel","sum","sum",6,2.69223171864925,0.107768281350753,0.891111111111111
2.8,500,"parallel","sum","sum",7,2.71527537078693,0.0847246292130732,0.893333333333333
2.8,500,"parallel","sum","sum",8,2.30795470664369,0.492045293356308,0.9
2.8,500,"parallel","sum","sum",9,2.87796734534708,0.0779673453470826,0.87
2.8,500,"parallel","sum","sum",10,2.13497836650267,0.665021633497334,0.89
2.8,500,"parallel","sum","sum",11,4.46794018320579,1.66794018320579,0.896666666666667
2.8,500,"parallel","sum","sum",12,3.09454560342231,0.294545603422313,0.868888888888889
2.8,500,"parallel","sum","sum",13,3.28807541607644,0.488075416076438,0.878888888888889
2.8,500,"parallel","sum","sum",14,2.9717701181679,0.171770118167903,0.862222222222222
2.8,500,"parallel","sum","sum",15,2.30866785775864,0.491332142241362,0.884444444444444
2.8,500,"parallel","sum","sum",16,2.25263682683159,0.547363173168411,0.886666666666667
2.8,500,"parallel","sum","sum",17,1.99748242839315,0.802517571606846,0.877777777777778
2.8,500,"parallel","sum","sum",18,3.08711973005664,0.287119730056641,0.887777777777778
2.8,500,"parallel","sum","sum",19,1.86015041967519,0.939849580324812,0.861111111111111
2.8,500,"parallel","sum","sum",20,3.79993832176915,0.999938321769147,0.893333333333333
2.8,500,"parallel","sum","sum",21,2.55190089201299,0.248099107987012,0.877777777777778
2.8,500,"parallel","sum","sum",22,2.2687370148539,0.531262985146101,0.883333333333333
2.8,500,"parallel","sum","sum",23,2.2730210583389,0.5269789416611,0.852222222222222
2.8,500,"parallel","sum","sum",24,2.22736265086439,0.57263734913561,0.874444444444444
2.8,500,"parallel","sum","sum",25,1.88652620999071,0.913473790009291,0.898888888888889
2.8,500,"parallel","sum","sum",26,2.44808920673561,0.351910793264394,0.898888888888889
2.8,500,"parallel","sum","sum",27,2.5526714980332,0.247328501966801,0.876666666666667
2.8,500,"parallel","sum","sum",28,3.91651281075459,1.11651281075459,0.903333333333333
2.8,500,"parallel","sum","sum",29,2.29886124927377,0.501138750726231,0.884444444444444
2.8,500,"parallel","sum","sum",30,3.11184557424966,0.311845574249664,0.893333333333333
2.8,500,"parallel","sum","sum",31,2.85082829689006,0.0508282968900557,0.885555555555556
2.8,500,"parallel","sum","sum",32,3.84248948963959,1.04248948963959,0.903333333333333
2.8,500,"parallel","sum","sum",33,3.18895833011098,0.388958330110981,0.862222222222222
2.8,500,"parallel","sum","sum",34,2.08213573766013,0.717864262339868,0.873333333333333
2.8,500,"parallel","sum","sum",35,1.65415306079049,1.14584693920951,0.857777777777778
2.8,500,"parallel","sum","sum",36,2.72728818149207,0.0727118185079281,0.894444444444444
2.8,500,"parallel","sum","sum",37,2.28788871353334,0.512111286466656,0.875555555555556
2.8,500,"parallel","sum","sum",38,2.77473361155961,0.0252663884403872,0.882222222222222
2.8,500,"parallel","sum","sum",39,4.15713644935055,1.35713644935055,0.871111111111111
2.8,500,"parallel","sum","sum",40,2.69873220115259,0.10126779884741,0.895555555555556
2.8,500,"parallel","sum","sum",41,2.49447023826586,0.305529761734143,0.863333333333333
2.8,500,"parallel","sum","sum",42,2.2989591200719,0.501040879928098,0.881111111111111
2.8,500,"parallel","sum","sum",43,2.73091080749396,0.0690891925060391,0.903333333333333
2.8,500,"parallel","sum","sum",44,2.29071365279997,0.509286347200026,0.872222222222222
2.8,500,"parallel","sum","sum",45,2.43716493485117,0.362835065148833,0.897777777777778
2.8,500,"parallel","sum","sum",46,2.4733886835909,0.326611316409099,0.866666666666667
2.8,500,"parallel","sum","sum",47,2.47466267922057,0.325337320779428,0.891111111111111
2.8,500,"parallel","sum","sum",48,3.47142796057981,0.671427960579812,0.901111111111111
2.8,500,"parallel","sum","sum",49,2.21370640746724,0.586293592532765,0.868888888888889
2.8,500,"parallel","sum","sum",50,2.42413166124143,0.375868338758568,0.862222222222222
2.8,500,"checkerboard","avg","avg",1,3.03749906299272,0.237499062992717,0.592222222222222
2.8,500,"checkerboard","avg","avg",2,3.46996169854293,0.669961698542926,0.578888888888889
2.8,500,"checkerboard","avg","avg",3,3.7567988563954,0.956798856395405,0.58
2.8,500,"checkerboard","avg","avg",4,3.06641969371299,0.266419693712987,0.598888888888889
2.8,500,"checkerboard","avg","avg",5,3.60829391812632,0.808293918126317,0.554444444444444
2.8,500,"checkerboard","avg","avg",6,3.89908260073823,1.09908260073823,0.603333333333333
2.8,500,"checkerboard","avg","avg",7,2.75492943411117,0.0450705658888304,0.587777777777778
2.8,500,"checkerboard","avg","avg",8,2.88616115103396,0.0861611510339606,0.606666666666667
2.8,500,"checkerboard","avg","avg",9,2.89454223960479,0.0945422396047899,0.55
2.8,500,"checkerboard","avg","avg",10,3.31165820867486,0.511658208674861,0.634444444444444
2.8,500,"checkerboard","avg","avg",11,3.16767289151923,0.367672891519228,0.58
2.8,500,"checkerboard","avg","avg",12,3.28203525978055,0.482035259780554,0.554444444444444
2.8,500,"checkerboard","avg","avg",13,3.26571085624313,0.465710856243126,0.588888888888889
2.8,500,"checkerboard","avg","avg",14,2.69844137777548,0.101558622224521,0.586666666666667
2.8,500,"checkerboard","avg","avg",15,3.35603039873629,0.556030398736293,0.611111111111111
2.8,500,"checkerboard","avg","avg",16,3.27169198533712,0.471691985337122,0.611111111111111
2.8,500,"checkerboard","avg","avg",17,2.86708283495561,0.0670828349556087,0.58
2.8,500,"checkerboard","avg","avg",18,3.40151292137932,0.60151292137932,0.597777777777778
2.8,500,"checkerboard","avg","avg",19,3.53818385745413,0.738183857454127,0.572222222222222
2.8,500,"checkerboard","avg","avg",20,3.60055254983526,0.80055254983526,0.608888888888889
2.8,500,"checkerboard","avg","avg",21,3.00197847391663,0.201978473916632,0.578888888888889
2.8,500,"checkerboard","avg","avg",22,2.7421423878525,0.0578576121475014,0.573333333333333
2.8,500,"checkerboard","avg","avg",23,3.19440546621599,0.394405466215993,0.551111111111111
2.8,500,"checkerboard","avg","avg",24,3.33341603140742,0.533416031407421,0.555555555555556
2.8,500,"checkerboard","avg","avg",25,2.91195187813576,0.111951878135757,0.584444444444444
2.8,500,"checkerboard","avg","avg",26,2.85227336798138,0.052273367981376,0.593333333333333
2.8,500,"checkerboard","avg","avg",27,3.06460304061465,0.26460304061465,0.585555555555556
2.8,500,"checkerboard","avg","avg",28,3.53102860162892,0.73102860162892,0.638888888888889
2.8,500,"checkerboard","avg","avg",29,2.69559840469163,0.104401595308367,0.591111111111111
2.8,500,"checkerboard","avg","avg",30,2.8578164449006,0.0578164449005976,0.584444444444444
2.8,500,"checkerboard","avg","avg",31,2.10041664958927,0.699583350410734,0.571111111111111
2.8,500,"checkerboard","avg","avg",32,3.270706893903,0.470706893902995,0.611111111111111
2.8,500,"checkerboard","avg","avg",33,4.09251958296967,1.29251958296967,0.581111111111111
2.8,500,"checkerboard","avg","avg",34,3.40449976990471,0.604499769904714,0.595555555555556
2.8,500,"checkerboard","avg","avg",35,2.99028587538614,0.190285875386145,0.556666666666667
2.8,500,"checkerboard","avg","avg",36,3.19538333312559,0.395383333125594,0.584444444444444
2.8,500,"checkerboard","avg","avg",37,2.4593007499031,0.340699250096898,0.565555555555556
2.8,500,"checkerboard","avg","avg",38,3.02263324117128,0.222633241171275,0.616666666666667
2.8,500,"checkerboard","avg","avg",39,3.10879941985736,0.308799419857358,0.601111111111111
2.8,500,"checkerboard","avg","avg",40,3.17223900070032,0.372239000700317,0.594444444444444
2.8,500,"checkerboard","avg","avg",41,3.30269914529116,0.502699145291158,0.583333333333333
2.8,500,"checkerboard","avg","avg",42,1.93622586886865,0.863774131131352,0.58
2.8,500,"checkerboard","avg","avg",43,3.38599010458754,0.585990104587535,0.598888888888889
2.8,500,"checkerboard","avg","avg",44,2.69403052232183,0.105969477678171,0.535555555555556
2.8,500,"checkerboard","avg","avg",45,2.86081613299269,0.0608161329926871,0.605555555555556
2.8,500,"checkerboard","avg","avg",46,3.26591129722771,0.465911297227712,0.591111111111111
2.8,500,"checkerboard","avg","avg",47,2.98169056460026,0.181690564600263,0.602222222222222
2.8,500,"checkerboard","avg","avg",48,3.68840121834082,0.888401218340824,0.632222222222222
2.8,500,"checkerboard","avg","avg",49,3.39672488845994,0.596724888459942,0.565555555555556
2.8,500,"checkerboard","avg","avg",50,3.72846698945258,0.928466989452578,0.54
2.8,500,"checkerboard","sum","sum",1,2.84554045802668,0.0455404580266849,0.887777777777778
2.8,500,"checkerboard","sum","sum",2,3.81524683202846,1.01524683202846,0.873333333333333
2.8,500,"checkerboard","sum","sum",3,3.04547687344781,0.245476873447812,0.862222222222222
2.8,500,"checkerboard","sum","sum",4,3.3540424387273,0.554042438727305,0.89
2.8,500,"checkerboard","sum","sum",5,3.17826323111878,0.378263231118785,0.866666666666667
2.8,500,"checkerboard","sum","sum",6,3.10195856692343,0.301958566923435,0.886666666666667
2.8,500,"checkerboard","sum","sum",7,3.30365731946987,0.503657319469875,0.883333333333333
2.8,500,"checkerboard","sum","sum",8,3.1974470495888,0.3974470495888,0.893333333333333
2.8,500,"checkerboard","sum","sum",9,3.19129006892038,0.391290068920381,0.876666666666667
2.8,500,"checkerboard","sum","sum",10,4.35307765738435,1.55307765738435,0.897777777777778
2.8,500,"checkerboard","sum","sum",11,4.66136355365633,1.86136355365633,0.897777777777778
2.8,500,"checkerboard","sum","sum",12,3.76556091583415,0.965560915834148,0.874444444444444
2.8,500,"checkerboard","sum","sum",13,3.60878929315222,0.808789293152221,0.88
2.8,500,"checkerboard","sum","sum",14,3.22824467909801,0.428244679098007,0.86
2.8,500,"checkerboard","sum","sum",15,5.88029311718163,3.08029311718163,0.887777777777778
2.8,500,"checkerboard","sum","sum",16,3.00795823204269,0.207958232042686,0.892222222222222
2.8,500,"checkerboard","sum","sum",17,3.27353174931807,0.47353174931807,0.867777777777778
2.8,500,"checkerboard","sum","sum",18,2.60109765386135,0.198902346138649,0.868888888888889
2.8,500,"checkerboard","sum","sum",19,2.73891001532732,0.0610899846726771,0.877777777777778
2.8,500,"checkerboard","sum","sum",20,3.29653020583038,0.496530205830385,0.896666666666667
2.8,500,"checkerboard","sum","sum",21,3.36092367068464,0.560923670684641,0.888888888888889
2.8,500,"checkerboard","sum","sum",22,3.31249080546545,0.512490805465448,0.862222222222222
2.8,500,"checkerboard","sum","sum",23,2.70741826765291,0.0925817323470932,0.861111111111111
2.8,500,"checkerboard","sum","sum",24,3.99666792393246,1.19666792393246,0.867777777777778
2.8,500,"checkerboard","sum","sum",25,4.08595899058932,1.28595899058932,0.882222222222222
2.8,500,"checkerboard","sum","sum",26,4.86705173365358,2.06705173365358,0.904444444444444
2.8,500,"checkerboard","sum","sum",27,3.100603608604,0.300603608604002,0.876666666666667
2.8,500,"checkerboard","sum","sum",28,4.19297191513001,1.39297191513001,0.892222222222222
2.8,500,"checkerboard","sum","sum",29,4.30588347404205,1.50588347404205,0.886666666666667
2.8,500,"checkerboard","sum","sum",30,2.87962205764516,0.0796220576451585,0.884444444444444
2.8,500,"checkerboard","sum","sum",31,2.98653131743447,0.186531317434469,0.888888888888889
2.8,500,"checkerboard","sum","sum",32,3.10537182151728,0.305371821517276,0.898888888888889
2.8,500,"checkerboard","sum","sum",33,2.87418235813676,0.0741823581367571,0.871111111111111
2.8,500,"checkerboard","sum","sum",34,3.66336274286523,0.863362742865228,0.883333333333333
2.8,500,"checkerboard","sum","sum",35,3.94226018357052,1.14226018357052,0.862222222222222
2.8,500,"checkerboard","sum","sum",36,3.41940376784048,0.61940376784048,0.883333333333333
2.8,500,"checkerboard","sum","sum",37,2.48996288224066,0.310037117759336,0.88
2.8,500,"checkerboard","sum","sum",38,3.24303233134764,0.443032331347637,0.87
2.8,500,"checkerboard","sum","sum",39,2.72773975296059,0.0722602470394058,0.867777777777778
2.8,500,"checkerboard","sum","sum",40,5.34989150470295,2.54989150470295,0.891111111111111
2.8,500,"checkerboard","sum","sum",41,3.57590116301778,0.775901163017781,0.857777777777778
2.8,500,"checkerboard","sum","sum",42,3.01982840070965,0.219828400709648,0.888888888888889
2.8,500,"checkerboard","sum","sum",43,3.19450764861034,0.394507648610345,0.884444444444444
2.8,500,"checkerboard","sum","sum",44,3.65216974080545,0.852169740805446,0.868888888888889
2.8,500,"checkerboard","sum","sum",45,2.89552000156724,0.0955200015672362,0.905555555555556
2.8,500,"checkerboard","sum","sum",46,3.40749985691473,0.60749985691473,0.874444444444444
